epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
115,4846.28,0.64829,0.50483,0.94011,0.73956,0.76403,0.78554,0.68421,0.49177,0.53701,0.91396,0.000484063,0.000484063,0.000484063
116,4937.63,0.64364,0.51759,0.94178,0.75459,0.70278,0.73893,0.63918,0.49517,0.62763,0.9118,0.000478563,0.000478563,0.000478563
117,5029.06,0.63442,0.50418,0.93158,0.67565,0.7447,0.74047,0.64384,0.47491,0.6279,0.90766,0.000473064,0.000473064,0.000473064
118,5121.55,0.65329,0.51521,0.9368,0.7015,0.78856,0.77793,0.69324,0.43765,0.58028,0.89901,0.000467564,0.000467564,0.000467564
119,5213.64,0.6306,0.48783,0.93077,0.7618,0.74063,0.76461,0.66521,0.50862,0.58669,0.92867,0.000462065,0.000462065,0.000462065
120,5304.12,0.62405,0.49301,0.93516,0.68763,0.71238,0.72427,0.64154,0.45613,0.65208,0.90254,0.000456565,0.000456565,0.000456565
121,5395.74,0.62329,0.48232,0.92962,0.71837,0.71441,0.73375,0.65246,0.46322,0.5848,0.90894,0.000451066,0.000451066,0.000451066
122,5486.23,0.63694,0.50091,0.93008,0.65814,0.76281,0.73422,0.65375,0.43941,0.62198,0.89396,0.000445567,0.000445567,0.000445567
123,5577.58,0.60551,0.48128,0.92168,0.73708,0.72987,0.75568,0.67946,0.42739,0.57778,0.88873,0.000440067,0.000440067,0.000440067
124,5668.4,0.61991,0.47893,0.92633,0.7214,0.74959,0.75689,0.68074,0.43359,0.57924,0.88907,0.000434568,0.000434568,0.000434568
125,5759.7,0.61455,0.48219,0.92807,0.6881,0.64563,0.67231,0.59248,0.48677,0.78533,0.91056,0.000429068,0.000429068,0.000429068
126,5850.78,0.61715,0.47313,0.92478,0.77624,0.64389,0.72036,0.64069,0.44467,0.65999,0.90192,0.000423569,0.000423569,0.000423569
127,5941.88,0.62536,0.4775,0.92633,0.76993,0.68929,0.74523,0.65254,0.47362,0.64103,0.91171,0.000418069,0.000418069,0.000418069
128,6032.75,0.61517,0.48192,0.92466,0.63757,0.69358,0.70342,0.62732,0.45404,0.68761,0.89914,0.00041257,0.00041257,0.00041257
129,6123.51,0.60552,0.46448,0.91648,0.70721,0.7256,0.7349,0.65215,0.4454,0.6026,0.89885,0.00040707,0.00040707,0.00040707
130,6214.88,0.63235,0.48276,0.93456,0.73015,0.73041,0.74414,0.66046,0.45758,0.5937,0.90564,0.000401571,0.000401571,0.000401571
131,6297.55,0.62824,0.49129,0.93464,0.59142,0.6449,0.67211,0.59335,0.46711,0.87336,0.91352,0.000396071,0.000396071,0.000396071
132,6336.93,0.62843,0.48083,0.93487,0.68075,0.75625,0.75291,0.66719,0.44278,0.56643,0.90051,0.000390572,0.000390572,0.000390572
133,6380.89,0.61861,0.47117,0.92348,0.68933,0.74444,0.74409,0.65909,0.44576,0.59906,0.90041,0.000385073,0.000385073,0.000385073
